id,age,sfr,metallicity
28493,8.6001,13.33,1
28501,9.8601,0,0.2
28514,9.30006,10.76,1
28539,7.90008,109.9,0.2
28540,8.35016,21.64,1
28547,9.15026,10.68,0.2
28548,8.80014,4.599,1
28552,9.11003,14.43,1
28574,9.10014,4.531,0.2
28579,8.50007,17.08,1
28585,9.60011,5.722,0.2
28591,9.63014,0.07012,1
28604,9.11003,3.028,2.5
28608,8.80014,17.99,1
28614,9.06006,19.09,2.5
28619,8.55009,6.155,0.2
28621,9.60011,0.6353,1
28622,8.70012,5.563,0.2
28640,8.80014,30.52,1
28643,9.15026,6.184,0.2
28649,9.00011,26.23,1
28655,9.25005,6.09,0.2
28663,9.15998,1.985,1
28665,7.00009,276.1,0.2
28670,8.80014,13.9,1
28674,9.90011,0,0.2
28695,8.9001,11.28,1
28700,8.50007,13.3,0.2
28701,9.72012,2e-06,0.2
28707,8.95014,7.542,0.2
28725,8.80014,14.68,0.02
28730,9.35017,20.3,1
28761,8.35016,9.017,0.2
28784,9.05011,4.375,0.2
28787,9.30006,13.07,0.2
28804,8.70012,19.58,0.2
28810,9.60011,0.04933,0.2
28811,7.20012,138.2,0.2
28818,8.9001,6.28,1
28821,8.30005,11.43,0.2
28829,9.41005,3.485,0.2
28840,9.6801,0.07547,1
28850,8.95014,62.39,1
28853,7.00009,73.62,0.02
28857,8.85008,8.464,1
28877,7.25002,265.6,0.2
28879,9.34017,0.229,0.2
28880,9.30006,11.62,1
28881,8.55009,7.691,0.2
28886,7.50006,40.72,1
28891,9.20015,13.11,0.2
28914,7.35015,214.6,0.2
28919,9.8601,0.001286,1
28925,9.44008,0.06701,0.2
28927,9.32006,0.3181,0.2
28928,9.34017,0.1821,0.2
28929,9.8901,0.000106,0.2
28934,9.21017,27.38,2.5
28946,7.60009,168,0.2
28951,9.80015,0.1108,0.2
28955,9.76009,0.001205,0.2
28958,9.70013,0.01701,0.2
28962,9.48013,0.151,0.2
28965,9.32006,0.1942,1
28968,9.34017,0.04622,1
28977,9.60011,22.05,1
28978,8.85008,7.997,1
28979,9.00011,11.89,1
28981,8.35016,24.24,0.2
28988,9.28001,0.01612,0.2
28989,9.70013,3.086,1
28996,8.50007,34.52,0.2
28999,9.8901,0,0.2
29005,9.32006,0.4209,0.2
29007,9.40014,12.75,1
29018,9.88014,0.0719,0.2
29023,9.8601,0,0.2
29030,9.06006,6.425,2.5
29034,9.15998,25.46,1
29039,9.72012,5e-06,0.2
29040,9.00011,22.52,1
29041,8.65013,39.27,0.2
29048,8.95014,14.64,0.2
29055,9.05011,5.448,0.2
29059,9.65014,0.009393,2.5
29062,9.57008,0.001183,0.2
29063,9.20015,9.953,1
29064,8.95014,4.723,1
29080,8.45005,4.069,0.2
29085,9.75009,1.063,1
29096,8.95014,16.43,1
29097,9.00011,12.27,1
29109,9.06006,13.75,1
29116,9.74009,0.02112,1
29119,9.11003,1.411,2.5
29120,9.74009,1e-06,0.2
29123,9.72012,0.02247,1
29133,9.15998,5.629,1
29136,9.20015,4.407,1
29144,9.35017,3.794,1
31579,7.00009,99.33,0.02
33796,7.00009,152,1
33888,9.6801,0.07424,0.2
33892,7.00009,510.3,1
33946,9.95015,0,0.2
34038,7.25002,73.86,1
34056,9.92014,0,0.2
34094,9.80015,0.004903,1
34425,9.88014,0,1
34486,9.44008,982.2,2.5
35223,9.26019,1e-06,0.2
35225,7.00009,192.5,0.02
35234,7.00009,60.38,0.02
37191,7.00009,12.41,1
38221,9.26019,42.64,2.5
38525,9.51013,0.0887,0.2
38635,9.57008,0.03097,0.2
