id,mag,mass,zbest,zspec,ra,dec
16872,22.1592,9.58177,0.41,-99,150.184027,2.380914
16879,24.148,9.5962,2.194,-99,150.066578,2.381189
16881,21.5765,10.8057,1.59,-99,150.19478,2.379391
16888,23.9649,9.6174,2.295,-99,150.086003,2.380822
16892,22.3097,10.497,2.537,-99,150.075767,2.380647
16901,23.6787,9.61083,1.9994,-99,150.054855,2.381466
16905,23.6803,10.419,2.412,-99,150.086259,2.381409
16914,23.6058,10.4982,2.3,-99,150.163822,2.381431
16915,24.791,10.0921,2.38,-99,150.193873,2.381769
16921,20.2487,10.5858,0.875,-99,150.105812,2.380245
16924,24.0285,9.9997,1.659,-99,150.069848,2.381501
16928,19.4524,10.95,0.61,-99,150.195733,2.380023
16929,23.8125,9.79707,2.915,-99,150.18579,2.381777
16937,24.5084,9.79443,3.12,-99,150.05629,2.382179
16944,24.378,10.2126,2.4,-99,150.085142,2.381951
16951,23.5871,10.0112,3.286,-99,150.132558,2.381866
16976,20.4768,10.9451,1.121,-99,150.115038,2.380956
16977,22.2369,9.46005,0.4065,-99,150.098461,2.382215
16984,24.1887,9.63126,2.45,-99,150.085898,2.382383
17013,23.3246,9.91546,1.816,-99,150.174631,2.382315
17014,23.649,9.75885,1.75,-99,150.189709,2.382624
17019,23.9066,10.549,2.589,-99,150.179498,2.382846
17026,24.9355,9.55091,4.14,-99,150.074456,2.382986
17056,21.9283,10.0594,2.2118,-99,150.060356,2.382769
17064,23.3715,9.81735,1.6,-99,150.148361,2.383081
17073,16.477,12.0592,2.12,-99,150.195691,2.378073
17074,21.5821,9.965,1.022,-99,150.10324,2.380573
17075,20.3349,10.3509,0.598,-99,150.186642,2.381759
17077,22.2057,10.4505,1.198,-99,150.092575,2.382749
17088,21.8508,10.2405,1.07,-99,150.202192,2.382422
17094,23.7649,9.68998,2.37,-99,150.170673,2.383604
17097,24.827,9.54036,3.467,-99,150.118292,2.383941
17100,20.6687,11.0577,1.07,-99,150.201754,2.382286
17110,21.7804,10.7067,1.69,-99,150.150196,2.38295
17118,21.0683,9.94447,0.528,-99,150.188871,2.382292
17120,24.3323,10.1581,3.641,-99,150.077857,2.38393
17122,22.9181,10.6682,2.636,-99,150.197519,2.383818
17135,22.1557,10.0626,2.19,-99,150.068478,2.383548
17141,23.1494,9.97942,1.653,-99,150.106055,2.383676
17142,21.8598,10.0737,0.7443,-99,150.156283,2.383934
17143,23.7772,9.97307,1.6,-99,150.174065,2.384065
17149,20.4248,11.0723,1.25,-99,150.124814,2.382287
17153,22.8414,9.83726,2.552,-99,150.148867,2.383876
17164,23.1976,9.98924,2.57,-99,150.173381,2.384145
17173,24.1887,9.63064,2.61,-99,150.068596,2.3845
17174,24.7612,9.60739,3.197,-99,150.077392,2.384706
17187,22.7492,9.92082,1.44,-99,150.191687,2.384566
17189,24.6566,9.74342,3.165,-99,150.058174,2.38507
17197,24.8391,9.71168,4.324,-99,150.189662,2.38527
17200,23.3352,9.83777,1.5,-99,150.14906,2.384611
17202,22.5941,10.7364,1.38,-99,150.07421,2.384612
17226,23.1882,9.97406,1.98,-99,150.173295,2.385078
17228,23.7942,9.92702,6.89,-99,150.055521,2.384945
17243,24.7234,9.37958,3.81,-99,150.121055,2.385245
17246,22.3483,10.8225,1.915,-99,150.174895,2.384718
17256,24.4106,10.1787,6.74,-99,150.054284,2.385922
17264,23.7541,10.257,4.2896,-99,150.189728,2.385667
17272,22.9107,9.84019,1.32,-99,150.1285,2.385508
17280,24.5657,10.5891,2.77,-99,150.100255,2.386264
17300,24.3167,10.7687,3.88,-99,150.119138,2.386318
17301,19.9694,10.6865,0.56,-99,150.093055,2.385122
17308,21.9568,10.1228,0.893,-99,150.152666,2.385281
17314,24.5744,9.35889,2.63,-99,150.186125,2.386419
17324,24.4187,9.56931,2.804,-99,150.088939,2.386483
17328,24.8896,10.3909,3.85,-99,150.11781,2.386855
17329,22.6069,10.4843,1.552,-99,150.079628,2.386334
17340,20.8756,10.2587,0.719,-99,150.183373,2.385553
17343,24.8718,9.24261,3.37,-99,150.133347,2.386823
17346,22.4758,10.0406,1.394,1.525,150.184464,2.386075
17352,23.1738,10.0817,1.82,-99,150.199315,2.386515
17363,24.3114,9.69825,3.829,-99,150.124284,2.386931
17366,22.4704,10.933,1.808,-99,150.184111,2.386387
17371,23.6089,9.84121,2.5915,-99,150.082012,2.386667
17376,18.8912,10.9544,0.518,0.532,150.089967,2.383627
17381,19.8628,10.1103,0.346,0.344,150.065102,2.385538
17390,24.9959,9.66803,4.104,-99,150.114765,2.387345
17395,23.5742,10.0492,1.519,-99,150.098917,2.38734
17396,22.3775,9.88738,1.753,-99,150.069018,2.38688
17415,21.1422,10.3558,0.94,0.939,150.116946,2.386924
17421,24.5802,10.3639,3.346,-99,150.12715,2.38786
17424,22.0201,10.0747,0.89,-99,150.196464,2.387424
17431,22.5997,9.87745,0.981,-99,150.070854,2.387398
17435,23.7564,9.90102,2.6,-99,150.180316,2.387737
17440,23.1471,10.0969,2.66,-99,150.060291,2.387691
17445,20.9101,10.3016,1.041,-99,150.075212,2.386558
17448,19.5442,10.8713,0.6044,-99,150.17865,2.386499
17449,22.9304,9.83632,2.194,-99,150.181337,2.387626
17453,21.8274,9.26978,1.189,-99,150.136014,2.386532
17457,22.5155,9.97451,1.571,-99,150.117687,2.387669
17463,21.7259,10.1482,1.16,-99,150.122528,2.387202
17465,22.294,9.02898,2.939,-99,150.137854,2.386744
17469,17.5526,11.0993,0.347,0.346,150.058065,2.380421
17480,24.6847,10.0249,3.218,-99,150.177177,2.388667
17486,22.8835,10.0346,1.447,-99,150.180998,2.388299
17496,22.2118,10.3795,1.29,-99,150.075652,2.387737
17504,24.8683,9.28398,3.086,-99,150.086625,2.388964
17513,24.8081,11.1143,5.07,-99,150.054397,2.389394
17514,24.0836,10.4393,2.398,-99,150.179871,2.389085
17541,22.7185,10.5366,1.678,-99,150.11044,2.389057
17542,22.2054,10.054,1.595,-99,150.164001,2.389065
17545,22.458,9.94639,1.32,-99,150.128663,2.389246
17546,22.1954,10.3319,1.74,-99,150.184964,2.388944
17547,22.6386,9.65502,1.557,-99,150.192877,2.389276
17551,22.1559,11.069,1.885,-99,150.053798,2.389437
17554,17.8868,10.4604,0.28,-99,150.095353,2.384711
17555,22.0747,9.45561,2.82,-99,150.135211,2.387484
17560,20.9401,10.8543,1.264,-99,150.062462,2.387837
17569,23.2935,10.084,3.57,-99,150.093338,2.388977
17571,22.8872,9.97766,1.45,-99,150.076333,2.38954
17573,19.9069,10.1965,0.3881,-99,150.185859,2.388456
17578,20.5708,10.2783,0.72,-99,150.112284,2.387391
17579,24.4866,9.46943,3.085,-99,150.18923,2.390228
17581,21.1085,10.8913,1.07,-99,150.160631,2.387
17583,20.1842,11.0066,1.088,1.096,150.061643,2.388056
17596,23.9131,9.99807,1.678,-99,150.183786,2.390349
17600,22.9167,9.73886,1.574,-99,150.127617,2.390052
17622,24.5935,9.85443,3.7941,-99,150.075957,2.390758
17625,21.3271,10.4639,0.898,-99,150.165456,2.389294
17638,23.012,9.83287,1.5,-99,150.128397,2.390612
17640,18.6217,10.3369,0.226,-99,150.084195,2.386188
17648,23.4255,9.85234,1.616,-99,150.170665,2.390663
17651,19.4037,10.567,0.513,-99,150.094588,2.386801
17667,20.7981,10.2569,0.87,-99,150.152043,2.3893
17670,21.6953,10.8347,1.411,-99,150.176956,2.39009
17677,22.449,9.74348,0.92,-99,150.061371,2.390346
17684,23.0707,9.98997,1.925,-99,150.161531,2.39095
17691,22.0774,10.0717,1.133,-99,150.061664,2.390687
17696,22.6397,10.6869,1.47,-99,150.058659,2.390503
17700,18.7664,10.1976,0.22,-99,150.084462,2.38796
17702,24.3612,10.2283,5.354,-99,150.125356,2.391261
17704,22.8985,10.798,1.898,-99,150.183671,2.390475
17710,24.3098,9.61757,2.381,-99,150.179909,2.391666
17711,22.1426,9.88819,1.376,-99,150.198378,2.390959
17737,21.6735,9.8885,0.88,-99,150.163649,2.390871
17749,22.4439,9.99207,1.45,-99,150.196698,2.391399
17754,17.1957,11.6509,2.11,-99,150.064645,2.388742
17755,21.3305,9.9907,0.88,-99,150.165653,2.390848
17760,19.687,10.2916,0.511,-99,150.168186,2.389876
17763,24.4616,9.38313,2.593,-99,150.151418,2.392273
17770,19.2641,9.84609,0.219,0.218,150.10192,2.390038
17779,19.0773,10.5889,0.354,0.352,150.078427,2.389571
17791,23.934,10.1382,3.1057,-99,150.193899,2.392558
17797,21.9372,10.1567,1.161,-99,150.09564,2.390666
17812,24.2208,8.98421,7.195,-99,150.148694,2.392886
17825,22.2621,10.2695,1.44,-99,150.149906,2.392446
17829,23.4252,9.69091,2.24,-99,150.070498,2.393098
17831,19.8493,11.1126,0.885,-99,150.159385,2.39106
17834,22.3224,10.509,1.76,-99,150.083197,2.391851
17859,24.0316,10.4345,1.69,-99,150.1128,2.393438
17860,20.5344,10.2821,0.874,-99,150.154402,2.391255
17866,24.0159,8.31061,6.484,-99,150.160809,2.393781
17867,23.1773,10.3161,1.28,-99,150.136602,2.393098
17871,21.9856,9.79688,0.68,-99,150.055858,2.39312
17878,21.5782,10.3681,0.9,-99,150.150184,2.392979
17887,15.417,12.5829,4.67,-99,150.1368,2.38755
17890,20.1329,10.1853,0.359,-99,150.058769,2.392661
17896,21.5652,10.24,0.89,-99,150.156104,2.391749
17897,24.1438,9.81687,3.256,-99,150.17335,2.39412
17899,22.1218,10.1,1.557,-99,150.194024,2.393257
17902,23.9389,10.4462,3.01,-99,150.148942,2.394044
17911,19.8363,11.0667,0.877,0.891,150.119046,2.391302
17919,21.5067,10.207,0.89,-99,150.066699,2.393546
17927,21.5103,10.5267,1.39,-99,150.151428,2.393278
17937,21.866,9.98466,0.876,-99,150.144563,2.393284
17947,21.6736,11.0989,1.95,-99,150.108505,2.3938
17949,21.4777,10.334,0.899,-99,150.153667,2.393135
17950,23.7673,9.77415,1.911,-99,150.118495,2.394722
17962,22.8893,10.4441,1.49,-99,150.20506,2.394498
17966,23.0143,9.71393,2.6921,-99,150.087635,2.394353
17969,23.6857,9.95194,2.318,-99,150.20047,2.394726
17970,23.9172,10.4725,2.944,-99,150.075541,2.39502
17975,20.6813,10.8938,1.14,-99,150.152855,2.393476
17984,22.9704,9.74929,1.244,-99,150.167803,2.394197
17992,24.4744,10.5105,3.418,-99,150.054875,2.395402
18010,24.4594,9.44662,3.07,-99,150.090753,2.395455
18016,23.9091,9.7002,2.458,-99,150.157294,2.395624
18025,23.6863,10.5327,3.5059,-99,150.08805,2.395062
18026,16.9354,11.8559,2.12,-99,150.132803,2.392065
18027,22.7823,9.73945,1.66,-99,150.1379,2.395215
18036,24.8095,9.74924,2.14,-99,150.082235,2.395894
18045,24.1198,10.9683,2.8,-99,150.053971,2.3959
18060,19.4483,10.8639,0.521,-99,150.201528,2.394265
18062,19.3128,10.7703,0.45,-99,150.181318,2.394402
18064,24.5693,10.6666,3.3488,-99,150.087285,2.396044
18074,21.5155,9.94919,0.88,-99,150.08127,2.394639
18075,24.1791,9.29992,2.849,-99,150.141178,2.396142
18088,22.9025,10.1505,2.864,-99,150.103512,2.395164
18095,24.503,9.35434,2.776,-99,150.139578,2.396629
18106,22.2887,9.68314,0.624,-99,150.068117,2.396015
18111,24.3345,10.7004,3.032,-99,150.186989,2.396542
18117,24.0464,9.73087,1.8655,-99,150.172772,2.396503
18129,23.963,10.5865,3.389,-99,150.055658,2.396805
18131,19.9805,10.7221,0.602,-99,150.156146,2.39423
18135,20.1125,10.8577,0.894,0.89,150.077484,2.394554
18138,24.2695,9.64744,1.62,-99,150.150735,2.397271
18140,20.0702,9.75573,0.537,-99,150.094693,2.391333
18141,19.4421,10.9419,0.6,-99,150.15652,2.39312
18147,21.9785,10.229,0.92,-99,150.068806,2.396284
18150,24.6038,9.33995,1.34,-99,150.053377,2.397195
18175,20.7992,10.7989,0.908,-99,150.06782,2.395688
18184,19.8183,11.037,0.89,-99,150.121804,2.394573
18188,21.2928,10.1741,0.685,-99,150.1678,2.396654
18190,19.5349,10.8582,0.682,-99,150.182166,2.394859
18201,22.6075,9.87201,1.041,-99,150.066366,2.397519
18203,21.1567,10.4474,0.8691,-99,150.061544,2.396648
18204,20.9665,10.6198,0.91,-99,150.15665,2.395309
18236,23.2219,10.2381,1.9,-99,150.091794,2.397765
18239,20.6638,9.96582,0.632,-99,150.117538,2.396879
18240,24.236,10.1598,3.177,-99,150.195721,2.398302
18242,21.7807,10.2703,0.9,-99,150.145031,2.397726
18248,23.9888,9.70044,3.478,-99,150.070969,2.397977
18256,21.5579,10.0274,0.879,-99,150.20252,2.397565
18268,23.8667,10.0016,2.316,-99,150.09047,2.398485
18276,24.2784,9.7639,2.62,-99,150.179972,2.398798
18280,22.5657,10.5985,1.571,-99,150.18751,2.397903
18286,23.88,11.0842,3.06,-99,150.076725,2.398597
18287,22.8793,10.1988,1.789,-99,150.092851,2.398293
18296,17.4979,11.2613,0.3531,0.35207,150.080651,2.390262
18300,21.5192,10.2512,0.79,-99,150.056948,2.397977
18302,24.0081,9.573,2.266,-99,150.09085,2.398999
18309,24.2864,9.64503,3.17,-99,150.179586,2.398952
18314,22.9871,10.7828,2.476,-99,150.093371,2.39862
18315,22.0081,10.4539,1.69,-99,150.067838,2.398484
18319,23.5834,10.2258,2.96,-99,150.180129,2.398917
18323,20.4173,10.0443,0.61,-99,150.106245,2.397184
18325,21.6929,10.5213,1.22,-99,150.185425,2.398347
18337,21.9701,10.3679,1.006,-99,150.072253,2.398735
18340,22.7399,10.3862,2.06,-99,150.08601,2.398952
18349,24.371,10.4455,2.783,-99,150.172252,2.399608
18354,22.2001,10.0274,1.775,-99,150.08512,2.398559
18362,22.6028,10.6328,2.276,-99,150.092316,2.39892
18378,22.6395,10.2809,1.242,-99,150.1153,2.399711
18380,21.0699,10.4045,1.157,-99,150.091558,2.399043
18383,21.6209,9.93241,0.87,-99,150.203044,2.398756
18386,22.9308,10.5749,1.842,-99,150.062511,2.39957
18394,22.4751,10.0719,1.546,-99,150.076793,2.399815
18410,18.8398,11.4532,5.291,-99,150.154749,2.398477
18411,20.9035,10.2781,0.84,-99,150.172887,2.399216
18420,18.9789,10.3528,0.388,-99,150.190069,2.397076
18428,24.0128,10.2488,2.82,-99,150.173326,2.400733
18435,21.9695,10.035,0.87,-99,150.135932,2.399566
18441,21.8285,10.7818,1.42,-99,150.072101,2.400127
18446,24.8213,9.30069,3.7455,-99,150.183253,2.400989
18449,22.1989,9.86012,0.881,-99,150.196551,2.400169
18458,18.655,10.3927,0.256,-99,150.10581,2.397851
18461,23.2381,10.4709,4.6682,4.665,150.05993,2.400368
18462,23.8843,9.42075,2.45,-99,150.078165,2.400998
18465,21.6774,10.2195,0.97,-99,150.175374,2.399917
18473,21.3962,10.7166,1.26,-99,150.059158,2.399821
18476,23.6013,10.136,2.393,-99,150.05789,2.40084
18482,21.86,10.6601,1.75,-99,150.088909,2.399117
18488,23.5747,9.79142,1.8781,-99,150.075264,2.401174
18495,24.0074,9.59201,1.56,-99,150.057869,2.401183
18502,23.4359,10.1388,3.851,-99,150.183756,2.401367
18512,20.3639,10.7579,1.48,-99,150.151771,2.396136
18515,18.518,11.6064,1.455,-99,150.152881,2.398278
18517,21.5404,10.131,5.7,-99,150.094651,2.401382
18530,21.983,10.7892,1.2974,-99,150.097538,2.401238
18536,21.4264,10.6297,1.09,-99,150.061945,2.399165
18539,20.9119,9.971,0.595,-99,150.106632,2.399869
18542,23.8903,10.3734,2.435,-99,150.162762,2.402034
18553,21.476,9.9693,0.85,0.893,150.070338,2.401031
18562,15.8144,11.4953,0.221,0.22057,150.090948,2.39122
18565,21.4956,10.5162,0.8599,-99,150.17664,2.401244
18568,23.7038,10.2824,2.164,-99,150.163093,2.402238
18596,24.4413,10.6707,3.811,-99,150.183925,2.402619
18598,21.9206,9.92516,1.2676,-99,150.054317,2.401497
18601,22.3135,11.1024,1.95,-99,150.175611,2.4016
18607,24.5295,9.37449,2.875,-99,150.110261,2.402493
18611,24.7872,9.81121,2.54,-99,150.08248,2.403069
18615,23.9501,9.93757,2.44,-99,150.095354,2.402812
18618,24.1752,9.41542,2.31,-99,150.094549,2.402896
18638,24.7401,9.74064,2.706,-99,150.202148,2.403242
18649,23.8584,9.59051,1.9904,-99,150.089337,2.403093
18656,24.5017,11.0932,3.007,-99,150.111327,2.403196
18659,22.3902,9.91371,0.9,-99,150.187552,2.402308
18660,23.8444,9.62962,1.46,-99,150.052433,2.40348
18670,21.7564,9.78784,0.667,-99,150.196214,2.403071
18673,24.0253,9.45807,5.2,-99,150.201937,2.403405
18687,24.6484,9.36352,1.7466,-99,150.053228,2.403809
18697,24.3421,9.57743,3.87,-99,150.18893,2.403867
18700,23.3171,11.1526,2.5,-99,150.082356,2.403392
18705,20.3639,10.8532,0.882,-99,150.199004,2.402223
18707,23.8046,9.4685,2.3575,-99,150.188492,2.403834
18716,24.1444,10.6457,2.56,-99,150.095979,2.404074
18720,24.644,9.53056,3.094,-99,150.196543,2.403948
18725,22.561,9.67448,0.87,-99,150.187769,2.403561
18734,24.2015,9.5605,3.18,-99,150.202927,2.404301
18738,22.2006,10.1615,1.06,-99,150.150915,2.403695
18740,21.9452,9.90004,1.604,-99,150.166624,2.403482
18741,21.6451,10.1097,0.83,-99,150.056535,2.402906
18745,23.3072,9.60386,0.875,-99,150.066176,2.40429
18751,23.3293,9.91188,1.61,-99,150.13019,2.404252
18752,18.5503,11.5344,0.897,-99,150.152976,2.394422
18758,22.0415,9.90585,0.71,0.726,150.113485,2.40382
18763,18.7426,11.2629,0.62,-99,150.085272,2.402186
18772,20.4717,9.92577,0.637,-99,150.10793,2.40163
18773,19.6014,10.6544,0.454,-99,150.080282,2.402711
18790,17.8872,10.6063,0.218,0.219,150.087803,2.400335
18800,20.9142,10.2155,0.686,-99,150.087559,2.404051
18804,18.1684,11.5411,0.7,-99,150.057384,2.402482
18805,24.7013,9.77765,2.204,-99,150.077917,2.405134
18814,20.8403,10.6224,0.891,-99,150.151093,2.403452
18817,24.3911,10.1714,3.8026,-99,150.102783,2.404968
18828,23.1893,9.88827,2.439,-99,150.152998,2.404351
18829,21.071,10.7645,0.979,-99,150.173987,2.402963
18835,24.8313,9.41123,2.69,-99,150.182335,2.405471
18837,23.9091,10.8528,2.522,-99,150.099435,2.404859
18844,20.8441,10.3292,0.691,-99,150.113626,2.404148
18846,20.5703,10.7997,0.7881,-99,150.170094,2.404279
18847,24.5746,9.85455,3.414,-99,150.154804,2.405321
18857,21.3197,10.7287,1.27,-99,150.101022,2.404472
18859,24.9463,9.0876,3.374,-99,150.136902,2.405527
18860,20.4136,10.0401,0.527,0.534,150.090045,2.404162
18861,24.1033,9.9922,2.629,-99,150.088841,2.404916
18884,24.7135,9.82994,3.202,-99,150.163725,2.405852
18909,22.4359,10.6567,2.42,-99,150.131871,2.403192
18918,24.682,10.45,3.69,-99,150.053693,2.405816
18919,22.2448,10.168,0.883,-99,150.155234,2.405743
18920,21.7541,8.90146,0.6672,-99,150.149794,2.400084
18964,24.5309,9.54525,2.0313,-99,150.05805,2.406881
18967,23.5283,10.2627,3.272,-99,150.17351,2.406583
18968,16.9966,11.7471,2.23,-99,150.130914,2.40283
18975,24.6979,9.4608,3.24,-99,150.173935,2.407029
18980,21.4067,10.3247,0.884,-99,150.140137,2.405974
18982,21.2069,10.2829,0.69,-99,150.17128,2.40584
18987,23.2658,9.8768,1.47,-99,150.16893,2.406944
18994,21.5216,10.0205,0.88,-99,150.065566,2.405701
19000,21.164,10.0777,0.887,0.914,150.079365,2.405463
19003,23.686,9.68968,2.33,-99,150.074304,2.407319
19010,23.8103,9.74361,2.6328,-99,150.156432,2.407296
19021,23.6086,10.1628,3.254,-99,150.173562,2.406999
19028,17.4863,11.5807,0.546,-99,150.138014,2.404686
19030,19.6756,10.6719,0.62,-99,150.202994,2.40381
19031,20.6361,10.6049,0.834,-99,150.15745,2.406495
19037,22.9149,9.75165,1.413,-99,150.097184,2.407426
19046,17.1768,9.3638,0.03,-99,150.200924,2.404206
19050,22.8166,10.1228,1.82,-99,150.179314,2.407103
19061,21.0305,10.1162,0.87,-99,150.06453,2.406169
19062,18.6127,11.0824,0.5459,-99,150.159768,2.405575
19063,22.333,10.1493,0.926,-99,150.196043,2.407653
19064,20.8943,10.4579,0.8873,-99,150.065055,2.405988
19065,20.8187,10.3869,0.9,-99,150.197492,2.406222
19067,23.5473,9.99199,1.874,-99,150.15591,2.407747
19074,21.4202,10.2961,0.85,-99,150.171786,2.406882
19085,22.1015,10.1694,1.48,-99,150.169222,2.407773
19090,23.6454,9.79414,3.061,-99,150.199045,2.40832
19107,20.3376,10.8358,0.8718,-99,150.06061,2.406473
19114,21.7212,10.2522,1.147,-99,150.192275,2.407896
19121,24.9249,9.38779,2.777,-99,150.133599,2.408771
19129,21.8252,9.69244,0.869,-99,150.074064,2.407583
19139,20.2464,10.9023,0.898,-99,150.139609,2.407059
19140,23.7129,10.1866,3.23,-99,150.10825,2.4085
19153,24.1045,9.55056,3.198,-99,150.113889,2.409067
19160,24.8485,9.33798,3.256,-99,150.151464,2.409185
19170,17.4446,10.3304,0.15,-99,150.175871,2.404053
19178,20.7052,10.8246,0.9048,-99,150.158085,2.404613
19179,20.5757,10.271,0.709,-99,150.079555,2.406835
19184,21.654,9.78131,0.882,-99,150.079421,2.408458
19186,23.5884,9.9727,2.503,-99,150.115305,2.409181
19205,24.6328,9.56081,3.97,-99,150.199414,2.409836
19206,21.5821,10.2507,0.84,-99,150.164286,2.408815
19215,16.6922,11.2111,0.254,-99,150.105686,2.399109
19219,23.8115,9.72941,1.63,-99,150.196521,2.409837
19221,21.5072,10.3619,0.682,1.564,150.068511,2.409441
19224,21.0684,10.0729,0.867,-99,150.164912,2.407767
19234,21.1978,10.0633,0.45,-99,150.146859,2.409496
19255,21.5314,10.2994,0.91,-99,150.069509,2.409404
19256,24.884,9.5918,2.483,-99,150.159804,2.410368
19257,23.8384,9.34649,8.21,-99,150.125283,2.410453
19258,18.7392,10.2669,0.2266,-99,150.086249,2.406565
19269,23.1718,10.1258,2.553,-99,150.154972,2.410243
19271,22.8,10.0091,1.47,-99,150.08428,2.409724
19272,24.7724,9.162,9.807,-99,150.125216,2.41075
19273,24.1166,9.54506,2.507,-99,150.182659,2.410494
19286,16.619,11.8167,2.14,-99,150.14975,2.407253
19289,19.7492,10.7601,0.892,-99,150.191382,2.406478
19295,20.4771,10.5249,0.91,-99,150.190849,2.408686
19297,23.6896,9.88302,1.884,-99,150.142046,2.410852
19318,24.6061,9.42139,3.22,-99,150.13414,2.411132
19321,24.3846,9.59612,2.539,-99,150.155187,2.411093
19340,20.3623,10.6496,0.883,-99,150.064153,2.409603
19349,19.2498,10.9337,0.544,-99,150.092912,2.409556
19351,22.7652,10.2775,2.61,-99,150.158821,2.410901
19354,19.8329,10.5104,0.508,-99,150.124037,2.409962
19366,22.889,9.69574,2.33,-99,150.089086,2.411217
19374,24.0528,10.1143,3.368,-99,150.065346,2.41181
19379,21.2993,10.4918,0.84,-99,150.170683,2.410073
19380,23.0711,9.77896,1.4086,-99,150.191168,2.411365
19386,23.4524,9.61652,2.3,-99,150.103621,2.411721
19392,18.1205,10.3945,0.1639,-99,150.166076,2.40663
19396,14.9069,12.7216,4.59,-99,150.192608,2.404923
19399,18.7257,10.1984,0.22,0.222,150.085832,2.408533
19400,23.7906,10.7971,2.458,-99,150.096915,2.411815
19402,22.5512,9.95128,1.1472,-99,150.152182,2.411716
19406,24.5213,9.82238,3.191,-99,150.200822,2.412174
19410,21.6038,10.333,0.91,-99,150.152224,2.411407
19411,22.7104,9.80592,1.922,-99,150.191232,2.411223
19412,21.5842,10.37,0.877,-99,150.159478,2.411265
19422,24.83,9.68476,3.267,-99,150.1533,2.412427
19425,24.0437,10.0518,2.948,-99,150.090369,2.412311
19426,23.8094,10.2673,3.477,-99,150.195991,2.412331
19443,24.3557,9.52823,2.57,-99,150.154981,2.412646
19445,23.9677,9.79288,2.57,-99,150.179215,2.41273
19469,23.1035,9.85187,1.81,-99,150.055341,2.412722
19470,23.4635,10.1432,1.63,-99,150.062929,2.412957
19472,20.6843,9.98831,0.61,-99,150.181975,2.411048
19480,21.5122,10.4108,0.88,-99,150.071582,2.411123
19485,21.3983,9.72835,0.3403,-99,150.192297,2.412821
19491,22.2415,9.82344,1.2102,-99,150.087175,2.412795
19493,24.0067,10.2807,4.74,-99,150.08274,2.413133
19494,22.4472,10.5636,1.911,-99,150.198288,2.41259
19502,24.4497,10.9656,4.021,-99,150.13086,2.413598
